title1_zh,title2_zh,label
娜扎张翰宣布分手两个礼拜，却传出了三段恋情,娜扎工作室辟谣回应分手假新闻,disagreed
千叶湖八岁孩子不想去学英语，跳楼了,「辟谣」千叶湖八岁孩子跳楼了为谣言信息哦,disagreed
樱桃泡盐水爬出蛆虫代表樱桃不能吃,「辟谣」网传樱桃泡盐水爬出蛆虫！还能不能吃？答案来了,disagreed
人民币上的神奇号码，单张价值10000块！,遇到这样号码的人民币，可不要花掉了，收藏价值很高！,unrelated
iPhone 7系列手机充电时间与前代相比要慢,嫌手机充电越来越慢？只要清理一下这个地方就可以，操作超级简单,unrelated
绵阳东原大桥断了,绵阳东方红大桥有缺口 东原大桥垮了……都是谣言！,disagreed
继一带一路妖股后，医药龙头遭主力98亿锁仓，下周5连板飚涨！,中字头军工龙头王者归来，主力底部6亿锁仓，将成五月妖股,unrelated
抓拍斑马线不礼让行人被叫停,礼让斑马线抓拍系统被叫停？刷爆高密人朋友圈的这张图是谣言！,disagreed
花椒：失眠多梦的死敌，花不到5块钱，7天断根，一辈子不复发！,腰膝酸软，失眠多梦，老中医教你按摩这个穴位，三天断根！,unrelated
不吃主食减肥危害大,谣言：不吃主食最容易减肥,disagreed
想要远离脑血栓可以把这味中药当茶喝，降压降血脂的功效棒极了！,高血压、脑血栓是因为血管堵了，每天喝点它，快速清除血液垃圾,unrelated
2018新交规：喝酒没开车也算酒驾，同样扣分罚款,酒后躺车内休息也算酒驾？江苏交警来辟谣啦！,disagreed
市里开了全市防汛紧急电视电话会议，将有大暴雨并引发洪灾,朋友圈传“市里开防汛紧急电视电话会议”是谣言！,disagreed
刘嘉玲公开宣布不会自己生孩子，但这次，梁朝伟要当爸爸了,刘嘉玲辟谣：我不会自己生孩子，但梁朝伟确实要当爸爸了,disagreed
林俊杰新恋情曝光,一胎女儿，二胎生了儿子，孕期症状附上,unrelated
朋友圈盛传15日-25日飞机撒药治白蛾 沈阳市林业局：假消息,市科协主席邹玉萍率队来我区调研｜飞机撒药治理白蛾？纯属谣言！,unrelated
4月1日起河北驾考将有重大变化，还没驾照的人要哭了！,【网警辟谣】又被“驾考新规”骗了！没有打卡满80小时的规定！,unrelated
张杰谢娜删微博离婚？他俩明明天天开黑打游戏！,王者荣耀：辟谣！这两件装备可以同时出，游戏大神也犯错,unrelated
国家真的全面“叫停”农村建房了吗？,叫停农村建房，所有人都不能自建房屋？别再谣言了，4种情况可以,disagreed
洋葱千万不能跟它们一起炒来吃，会引起失明，容易导致各种结石！,洋葱虽有营养，但是和它同时食用会导致失明,agreed
特斯拉已经停止接受中国消费者Model S和Model X定制订单,奔着结婚去的？张继科景甜在一起了，微博互动太甜蜜！,unrelated
星巴克致癌风波被全球媒体刷屏，喝咖啡真的致癌吗？,咖啡真的致癌吗？朋友圈到底还要被多少谣言刷屏,disagreed
张柏芝新恋情终于曝光，晒甜蜜合照，谢霆锋仅回应了四个字,谢霆锋首次回应张柏芝有新恋情 他说这话让整个娱乐圈都为他点赞,agreed
永州游乐场一儿童坐旋转飞机发生事故致死亡,网传永州游乐场一儿童坐旋转飞机发生事故致死亡系谣言！,disagreed
李小璐贾乃亮分居 她的东西太多，贾乃亮被迫在楼下租房,李小璐贾乃亮并无分居证据，只是谣言太甚，造势者太多,disagreed
北朝鲜宣布成功实现“人类首次登陆太阳” 并采集了黑子,朝鲜官媒宣称:17岁的宇航员成功登陆太阳,agreed
张柏芝决定参加谢霆锋婚礼 张柏芝落泪送祝福 为儿子愿一生单身,张柏芝决定参加谢霆锋婚礼，为儿子愿一生单身 祝王菲新婚快乐,agreed
5月1日起公交成为全国失联儿童安全守护点,「网警辟谣」网传“5月1日起全国公交成失联儿童守护点”系谣言！,disagreed
生活中有很多食物是相克的，有个健康的身体，不要在乱吃食物了,央视辟谣了：食物相克都是骗人的,unrelated
范冰冰公开宣布这4个人禁止参加自己的婚礼 王思聪：干爹去吗,范冰冰公开宣布结婚：但是4个人绝不能参加我和李晨的婚礼,agreed
想要血管不堵塞？它是三高的克星，饭后一杯，血管通畅神清气爽,高血压的“克星”是它？早晚喝一杯，清血管降脂降压降三高,agreed
女主播竟躲避清场夜宿故宫？原来只是场闹剧,女主播称夜宿故宫还睡了慈禧的床？其实就是一场闹剧！,agreed
肾乃百病之源，花椒加点它，一次见效，10天永不复发！,肾乃百病之根，花椒黑豆加点它，一次见效，20天永不复发？,agreed
"国医正骨：一个中药验方,专治腰间盘突，一次缓解，7天根除","国医正骨：一个中药验方,专治腰间盘突，一次缓解，7天自如，快存",agreed
武者天的金简被农民捡到，市价6万，历史价值变成无价之宝！,老汉捡到武则天的宝贝，有人出天价没卖，最后专家鉴定为无价之宝,agreed
温州全市停水,明天岳阳全城停水，谣言！,unrelated
7月新车规出台，车船税和交强险费用上涨，用车成本增加,7月1日车船税和交强险要涨？税务部门、保协：这是谣言,disagreed
张碧晨爆粗口打狗仔曝不雅视频，歌唱冠军丑闻缠身？,网曝张碧晨郑子豪不雅小视频 揭秘两人资料背景真实关系背后真相,unrelated
九江市民疑在九九隆超市买到“塑料紫菜”，打汤后嚼不烂难扯断,央视315辟谣：塑料紫菜成本比真菜还高，系季节谣言,disagreed
华为手机信号差网速慢？这个关键功能你要打开，不然太糟蹋手机了,你的华为手机要是wifi信号差，可能是这个功能没打开！,agreed
知道它为什么叫“冬寒菜”吗？减肥、吸烟喝酒的朋友可多吃,“吸烟减肥”，为了甩掉一身肥肉，也是拼了！,unrelated
卫生巾会致癌吗 赶紧买对的卫生巾,“普通卫生巾含有绒毛浆和荧光剂会致癌”纯属谣言,disagreed
手机密码忘记怎么办？学会这一招不用刷机，5秒搞定,手机忘记解锁密码别怕，教你一招，不用刷机，5秒就能搞定！,agreed
太原限购政策刚出，人们就冒雨排长队买房！真是醉了！,辟谣“限购谣言”13天之后，齐河已正式限购！,disagreed
2018花呗套现免费自己套方法简单,2018支付宝花呗怎么套现方法详解 花呗提现怎么找正规商家,agreed
Gai、Jessie J，（被）退赛《歌手》，没有他们，这节目还能看吗,《歌手》Jessie J辟谣退赛，gai被剪，汪峰因“刮胡子”再上热搜,disagreed
一瓣大蒜两勺糖，让你的血管一通到底，把致命血栓全部带走,一头大蒜两勺蜂蜜，让你的血管一通到底，把致命血栓哗啦啦冲走,agreed
人到中年，白发越来越多？每天吃点不起眼的它，让白发慢慢变黑发,人到中年，白发越来越多？多吃点的不起眼它，让白发慢慢变黑回来,agreed
太活跃的鱼可能含致癌物“鱼浮灵”,太活泼的鱼谨慎买！一招可看出有没有加“鱼浮灵”,unrelated
冯轲什么时候和前妻离婚 张靓颖是小三吗,冯轲首次回应与张靓颖的负面新闻：全部都是谣言无需去理会！,disagreed
儿科医生：这4种辅食家长千万不要做给宝宝吃，有毒！,「育儿谣言粉碎机」蚊子偏爱O型血的宝宝？-宝宝爱吃的辅食,unrelated
拼命三娘杨幂怀二胎，离婚谣言不攻自破,拼命三娘杨幂怀二胎？就差公布了！网友：离婚谣言自然不攻自破,disagreed
网传“4月1日驾考将有重大变化”！真的吗？官方刚刚紧急回应,网传4月1日驾考将有重大变化？这一次，谣言又来了！,unrelated
白头发拔一根真的会长三根吗？你被骗了好多年,谣言止步：白发才不会拔一根长三根！,disagreed
《中国新歌声》海选评委diss周杰伦歌曲没营养，粉丝：给我伦道歉,《中国新歌声》海选评委批周杰伦的歌没营养，网友：谁给他勇气,agreed
64岁关牧村再提前夫痛苦不堪疑家暴，面容沧桑惨不忍睹,关牧村家暴,agreed
王大陆与韩国演员姜汉娜疑似同居，同框画面CP感爆棚十分美好,王大陆姜汉娜恋情疑曝光 两人再次否认恋情网友们已心照不宣,unrelated
CBA首周国内最佳阵容：赵继伟领衔青春风暴,官方辟谣！北控不换外援，马布里圆梦CBA最后一季,unrelated
后羿射日的传人 中国的第57个民族,你知道中国第57个民族吗？跟大部分中国人有关,unrelated
李天一已被安排出国,“李天一提前六年出狱”?北京监狱管理局辟谣称其仍在服刑,disagreed
刘嘉玲首次公开怀孕一事：我不会生孩子，但梁朝伟确实要当爸爸了,刘嘉玲辟谣：我不会自己生孩子，但梁朝伟确实要当爸爸了,disagreed
华润电厂周边用两个飞机打散云不让下雨,八字命理看婚姻,unrelated
一杯啤酒白发消失，啤酒加它洗发，半小时，白发快速转黑，收藏！,教你一招！白发掉头发别乱治了，大妈只用食盐+啤酒，看秘诀！,unrelated
2018年新农合缴费标准再次上调，农民多交钱的背后是什么？,１８年新农合缴费标准再次上调，农民多交钱的背后是什么呢,agreed
张一山患病12年，或将年底低调退出娱乐圈？！,张一山或将退出娱乐圈，愿你早日王者归来,agreed
千年女尸竟产下14斤活女婴#晒晒年终奖#,千年女尸生下十四斤的女婴，惊呆考古队员,agreed
WiFi万能钥匙魔改版，可以查看密码,邻居家的WiFi密码如何查看？这方法不用下载软件。随时能查看！,unrelated
2018年起，农村老人可以领取多项补助，钱真不少！,2018年，农村老人可以领4项补助，加起来钱还不少！,agreed
中药如何辅助肺癌康复期患者治疗？,「谣言粉碎机」肺小结节=肺癌？先别慌，看看诊断标准是什么,unrelated
李天一获超快减刑提前6年出狱，梦鸽满面春光,北京市监狱管理局辟谣：李天一仍在监狱服刑，并未减刑或假释,disagreed
河东区一女孩险遭人贩子迷晕拐走,辟谣！网传“临沂河东区一女孩险遭人贩子迷晕拐走”不实,disagreed
离婚再填新证，杨幂身陷诈捐门风波，刘恺威却这么做,"刘恺威终于发声力挺杨幂，首次因""诈捐门""间接""辟谣""离婚传闻",disagreed
吃香蕉的时候不要再吃它，不光会中毒，还会致癌,吃香蕉不要再和这些物搭配食用，否则会严重中毒甚至致癌！,agreed
2月1日起，这种电动车有驾照才能上路，否则扣车罚款2000！,农民注意：年关严查，电动车上路必须挂牌上保险，否则将罚款没收,unrelated
抓拍斑马线不礼让行人被叫停,斑马线不礼让行人抓拍被叫停？青岛交警：谣言,disagreed
天佑和赵本山决裂，只因向华强为之撑腰！,天佑敢惹赵本山 因为他背后有向华强撑腰,agreed
微信中的养生：自来水未煮沸前放食物蒸煮会致癌，真OR假？,经常洗肠更健康？莫轻信肠道养生谣言,unrelated
2018新交规：喝酒没开车也算酒驾，同样扣分罚款,辟谣！酒后躺车内休息也算酒驾？权威解释在这里……,disagreed
南京苏宁球迷上吊自杀,网警辟谣：今天飞机要洒药？！,unrelated
杜海涛想当爸爸 网友：这个是不是得问问沈梦辰结啊？,好事将近？杜海涛节目直言想当爸爸，网友喊话沈梦辰,agreed
昆明到大理丽江火车要停开2个月,昆明至大理、丽江方向火车票将停售两个月？铁路部门辟谣,disagreed
尴尬！李玉刚亮相戛纳红毯，被2个保安驱赶了三次！,李玉刚工作室发声明原文 澄清戛纳红毯“被驱赶”谣言,disagreed
张卫健吸毒被带走,搬完家去吃甜汤，却被传“吸毒被抓”！张卫健无奈发文辟谣,disagreed
喝可乐会导致骨质疏松吗 骨质疏松饮食禁忌要知道,听说可乐会导致骨质疏松？复旦大学附属华东医院李慧林主任来辟谣,disagreed
教育部：音乐、美术纳入中、高考特长生考试加分优惠政策,辟谣！“美术纳入中高考，2017年秋起实施”？假的！,disagreed
“白头发拔一根长十根”的说法科学吗？,白头发不能拔越拔越多？这是谣言，勿信勿转发！,disagreed
